,sn,command,date,crash_time,report_time,arrival_time,response_time,route,location,vehicle_no,vehicle_type,vehicle_cat,vehicle_make,vehicle_model,fleet_operator,name_of_driver,dl_no,causes,no_injured_male_adult,no_injured_female_adult,no_injured_male_child,no_injured_female_child,total_injured,no_killed_male_adult,no_killed_female_adult,no_killed_male_child,no_killed_female_child,total_killed,no_involved_male_adult,no_involved_female_adult,no_involved_male_child,no_involved_female_child,total_involved
363,1,RS11.2,13/04/2018,2115,2130,2145,15,AKR - OWO,KM 4 SHASHA,KKR 124 XA & AKD 970 AP,BUS & CAR,COM & PVT,FORD & V/WAGEN,TRANSIT & GOLF,,,,OVL,3,1,0,0,4,0,0,0,0,0,4,1,0,0,5
364,2,RS11.2,14/04/2018,1440,1450,1458,8,AKR - IPT,KM 13 ,"FST 95 DA, BSC 590 CN & AH 65 LEL",3 CAR,3 PVT,3 TYT,"CAMRY, PREVIA & SEQIUA",,,,SPV & ROB,2,1,0,0,3,0,0,0,0,0,6,5,2,0,13
365,3,RS11.2,22/04/2018,730,733,736,3,AKR - OWO,KM 1 BUTCHER JUNCTION,XB 628 AFN,BUS,COM,TYT,HIACE,,,,SPV,12,1,1,2,16,1,0,0,0,1,13,1,1,2,17
366,4,RS11.2,27/04/2018,630,645,700,15,AKR - OND,KM 1 APONMU JUNCTION,EPE 459 XN & LSD 388 XU,CAR & TRK,PVT & COM,TYT & BENZ,PREVIA & TRK,,,,SPV & OBS,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
367,5,RS11.2,27/04/2018,1333,1335,1338,3,AKR - OWO,KM 1 SEBI JUCNTION,LSD 999 BK & AKR 588 VY,BUS & BIKE,PVT & COM,TYT & TVS,SIENA & BIKE,,,,DGD,2,0,0,0,2,0,0,0,0,0,2,1,0,0,3
368,1,RS11.21,05/04/2018,1455,1505,1517,12,ORE - BEN,KM 3 CAROSOJI,NO NOS,BUS,GOV,TYT,HIACE,NIG. PRISON SERV.,,,SPV,4,0,0,0,4,5,0,0,0,5,9,0,0,0,9
369,2,RS11.21,08/04/2018,1605,1609,1613,4,ORE - OND,KM 8 NEW MRT,KEY 461 EF & AU 593 BWR,2 CAR,2 PVT,TYT & MAZDA,PREVIA & 323,,,,DOT & SPV,5,0,0,0,5,0,0,0,0,0,8,1,0,0,9
370,3,RS11.21,12/04/2018,1524,1535,1538,3,ORE - BEN,KM 28 MILITARY CHECK POINT,AX 720 BDJ,CAR,COM,TYT,PREVIA ,A/IBOM INTEGRATED MASS TRANSIT,,,SPV & BFL,1,2,1,0,4,0,0,0,0,0,2,6,4,0,12
371,4,RS11.21,14/04/2018,1902,1907,1913,6,ORE - LAG,KM 4 TOLL GATE,KRD 152 XA,BUS,COM,TYT,HIACE,,,,TBT & SPV,5,7,0,0,12,1,2,0,0,3,6,9,0,0,15
372,5,RS11.21,16/04/2018,1730,1740,1755,15,ORE - BEN,KM 27 2ND BRIDGE,2 NO NOS,CAR & BUS,COM & PVT,2 TYT,COROLLA & HIACE,G.U.O TRANS COMP.,,,RTV & SPV,2,2,2,2,8,1,0,0,0,1,3,2,2,2,9
373,6,RS11.21,25/04/2018,1115,1120,1125,5,ORE - LAG,KM 52,KRD 25 XS  &                  AGL 338 XN,BUS &                TRK,2 COM,TYT                    SCANNIA,HIACE & TRK,G. AGOFURE MOTORS,YOUNG EJIRO,LGH04980A56,SPV,1,2,0,0,3,1,0,0,0,1,7,8,0,0,15
374,1,RS11.22,10/04/2018,1440,1452,1459,7,OWO AKR,KM 8 AMURIN ,KRB 14 XB,BUS,COM,TYT,BUS,,,,0,0,0,0,0,0,1,0,0,0,1,5,6,0,0,11
375,2,RS11.22,12/04/2018,1630,1630,1631,1,OWO AKR,KM 3 AMURIN,"ANG 94 BV, WWW 393 XA & DGE 923 NR","CAR, BUS & P/UP",PVT & 2 COM,"NISSAN,  & 2TYT","ALMERAL, ",,,,"SPV, WOV & MDV",0,0,0,0,0,0,0,0,0,0,7,1,0,0,8
376,3,RS11.22,12/04/2018,1545,1547,1550,3,OWO AKR,KM 7 AMURIN,FST 290 XV,BUS,COM,TYT,HIACE,,,,SPV,1,1,1,0,3,0,0,0,0,0,8,10,1,0,19
377,4,RS11.22,12/04/2018,2043,2118,2128,10,OWO AKR,KM 7 AMURIN,LND 416 XQ,TRL,COM,IVECO,TRL,,,,SPV & DUI,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
378,5,RS11.22,17/04/2018,1540,1547,1552,5,OWO AKR,KM 11 FRM IKR JUNCTION,MKA 29 NJ & ADK 142 ZW,BUS & CAR ,PVT & COM,PGT & NISSAN,J5 & PRAVIA,,,,SPV,1,0,0,1,2,0,0,0,0,0,4,0,0,1,5
379,6,RS11.22,21/04/2018,550,626,631,5,OWO - IKR,KM 7 AGO PANU,LSD 157 XF & AGU 265 XA,BUS & CAR,2 COM,TYT &  MAZDA,HIACE &  323,,,,LOC & SPV,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5
380,7,RS11.22,27/04/2018,1530,1535,1540,5,OWO - AKR,KM 7 B4 EMURE,KJA 669 FD,CAR,PVT,TYT,CAMRY,,,,SPV  & LOC,1,2,0,0,3,0,0,0,0,0,2,2,0,0,4
381,8,RS11.22,27/04/2018,2130,2131,2131,1,OWO - IKR,KM 2 OPP FRSC OFFICE,AL 287 JRT & KTM 91 XQ,CAR & BUS,PVT & COM,BENZ & DUCATO,190 & BUS,,,,MDV & LOC,1,0,0,0,1,0,0,0,0,0,17,0,0,0,17
382,9,RS11.22,28/04/2018,832,835,842,7,OWO - AKR,KM 8 B4 EMURE ,AY 200 AKR & JBT 748 XA,CAR & TRK,PVT & COM,HONDA & HOWO,ACCORD & TRK,,,,WOT & LOC,1,0,0,0,1,0,0,0,0,0,3,1,0,0,4
383,1,RS11.23,03/04/2018,2203,2206,2221,15,IKR - AJOWA,KM 9 OKE IKARAM,RBC 838 DR & NO NOS,CAR & BIKE,PVT & COM,TYT & BOXERS,TACOMA & BAJAJ,,,,SPV,2,1,0,0,3,1,0,0,0,1,3,1,0,0,4
384,2,RS11.23,11/04/2018,1800,1803,1814,11,IKR - ISUA,KM 19 IWARO HIL,APP 148 XN,TRL,COM,FREIGHT LINER,TRL,,,,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
385,3,RS11.23,13/04/2018,1040,1045,1059,14,IKR - AJOWA,KM 25 GEDEGEDE BRIGDE,LSD 369 XH,BUS,COM,PGT,J5,,,,BFL,1,0,0,0,1,0,0,0,0,0,5,0,0,0,5
386,4,RS11.23,14/04/2018,1650,1653,1708,15,IKR - OWO,KM 13 ETI ORO BEND,NO NOS & APP 914 XP,BIKE & BUS,2 COM,HAOJUE & TYT,SUZUKI & HAICE,,,,SPV,1,0,0,0,1,1,0,0,0,1,3,0,0,0,3
387,5,RS11.23,16/04/2018,1101,1103,1105,2,IKR - OWO,96M KEY STONE BANK,2  NO NOS,2 BIKE,2 COM,HAOJUE & BOXERS,SUZUKI & BAJAJ,,,,SPV,2,0,0,0,2,0,0,0,0,0,2,0,0,0,2
388,6,RS11.23,22/04/2018,1647,1654,1703,9,IKR - ISUA,IWARO OKA,2 NO NOS,BUS & TRK,2 COM,PGT & SCANIA ,J5 & TRK,,,,SPV,0,0,0,0,0,1,0,0,0,1,23,0,0,0,23
389,7,RS11.23,30/04/2018,2005,2007,2017,10,IKR - AJOWA,KM 9 IMO BEND,AL 672 KJA & NO NOS,CAR & BIKE,PVT & COM,TYT & HAOJUE,CAMRY & SUZUKI,,,,SPV,3,0,0,0,3,0,0,0,0,0,6,0,0,0,6
390,1,RS11.24,06/04/2018,1820,1855,1907,52,ONDO- AKR,KM 1 TOPMOT ,NND588HV, CAR ,PVT,TYT,SIENNA  ,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
391,2,RS11.24,08/04/2018,832,837,925,10,ONDO- AKR,KM 1 GANI JUNCTION ,"KJA737QA,  LSR971QD &                KRD110CL",2 BIKE & CAR,2 COM & PVT,2 BIKE & MAZDA,2 - BIKE & 323,,,,SPV,2,0,0,0,2,0,0,0,0,0,3,0,0,0,3
392,3,RS11.24,09/04/2018,1220,1243,1251,8,ONDO- ORE,KM 18 EGUSIN VILLAGE ,DUT203XA,TRK,COM,IVECO ,TRK,,,,SPV,7,0,0,0,7,1,0,0,0,1,18,0,0,0,18
393,4,RS11.24,11/04/2018,741,752,1807,15,OND - AKR,KM 3 KOLAWOLE,NND 193 XA,BUS,COM,TYT,HIACE,,,,TBT,6,7,0,0,13,0,2,0,0,2,6,9,0,0,15
394,5,RS11.24,12/04/2018,1505,1524,1549,25,OND - ORE,AHOYAYA ROAD,PTN 271 TA,CAR,PVT,TYT,COROLLA,,,,SPV,1,2,0,0,3,0,0,0,0,0,2,2,0,0,4
395,6,RS11.24,19/04/2018,0,0,0,0,OND - AKR,KM 15 BAGBE,JJJ 527 BY & GNN 822 XB,BUS & TRK,2 COM,TYT & BENZ,HIACE & TRK,,,,SPV,2,0,0,0,2,1,0,0,0,1,5,0,0,0,5
396,7,RS11.24,19/04/2018,1849,1855,1901,6,OND - AKR,KM 3 AKINJAGUNLA,KU 580 EKY & LSD 418 QB,CAR & BIKE,PVT & COM,NISSAN & HONDA,SUNNY & BIKE,,,,SPV,1,1,0,0,2,0,0,0,0,0,2,1,0,0,3
397,8,RS11.24,22/04/2018,1354,1411,1418,7,OND - ORE,OFA JUNCTION,NO NOS & FST 472 XS,BIKE & TRL,2 COM,BOXERS & TRL,BOXERS & TRL,,,,RTV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
398,9,RS11.24,25/04/2018,854,911,918,7,OND - ORE,KM 9 INDICO JUNCTION,ABJ939EY   & NO NOS            ,"BUS, CAR",2 COM,2 TYT, CARMRY  &  PICNIC,,,,TBT,4,1,0,0,5,0,0,0,0,0,9,8,0,0,17
399,1,RS11.25,08/04/2018,1700,1710,1720,10,IFON - OWO,CLOSE TO ARMY CHECK POINT,ABC 146 AG & FKJ 665 ,JEEP & CAR,2 PVT,TYT & V/WAGEN,HIGHLANDER & GOLF,,,,BFL,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
400,2,RS11.25,09/04/2018,730,740,750,10,IMORU - ARIMOKIJA,ILE - ILA,BB 328 AKR,CAR,PVT,V/WAGEN,GOLF,,,,BRD,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
401,3,RS11.25,11/04/2018,700,710,720,10,IFON - BEN,IFON MKT,AWK 31 YF,CAR,PVT,PGT,DUCATO,,,,DUI,1,0,0,0,1,1,0,0,0,1,2,0,0,0,2
402,1,RS11.2,10/05/2018,659,711,719,8,AKR - IPT,300M AYUS FILLING STATION,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,,,,SPV,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2
403,2,RS11.2,10/05/2018,913,916,918,2,AKR - IPT,KM 6 ILARA JUNCTION,TOO 111 YB,TRK,COM,DAF,TRK,,,,SPV & BFL,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
404,3,RS11.2,11/05/2018,639,643,649,6,AKR - T/SHIP,KM 2 LEO JUNCTION B4 FANIBI POLICE STATION,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,HIT & RUN,,,,SPV,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2
405,4,RS11.2,11/05/2018,1609,1610,1610,1,AKR - OWO,KM 4 AGBOGBO JUNCTION,MEK 541 WM & KRA 15 XA,BIKE & P/UP,2 COM,BOXERS & FORD,BIKE & P/UP,,,,SPV,1,0,0,0,1,0,0,0,0,0,3,0,0,0,3
406,5,RS11.2,21/05/2018,1647,1649,1652,3,AKR - IPT,"KM 7, ODEMSA ILARA MOKIN",EV 581 AAA,CAR,PVT,MAZDA,323,,,,SPV & ROB,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
407,6,RS11.2,24/10/2018,1504,1506,1508,2,AKR - OWO,KM 2 FGGC AKURE FRM ADO JUNCTION,FST 586 XS & ANG 214 BV,TRK & CAR,COM & PVT,MAN DIESEL & NISSAN,TRK & ALMERA,,,,SPV,4,2,0,0,6,0,0,0,0,0,5,3,0,0,8
408,7,RS11.2,26/05/2018,1830,1833,1841,8,AKR - IPT,KM 8 IPOGUN JUNCTION,AKR 344 AE & AGL 97 DR,2 CAR,2 COM,OPEL & TYT,CAR & COROLLA,,,,SPV,0,0,0,0,0,0,0,0,0,0,4,6,0,0,10
409,8,RS11.2,28/05/2018,1440,1445,1450,5,AKR - OWO,KM 3 QUARTER GUARD AREA,FAR 475 XS & SGM 301 QE,TRK & BIKE,2 COM,FIT IN AUMAN & BIKE,TRK & BIKE,,,,SPV,1,0,0,0,1,1,0,0,0,1,4,0,0,0,4
